purchase_value,user_lifetime_event_count,unique_session_count_cumulative_y,user_lifetime_purchase_count,days_since_previous_purchase,q1_purchase,q2_purchase,q3_purchase,mean_discounted_proportion,purchase_repeat_product%,fb_session,email_session,purchase_session_duration,product_id_count,cumulative_product_id_count,repeated_purchase_in_60d,weekend_purchase,mac_purchase,iphone_purchase,mobile_purchase
94800,36,6,1,999,False,True,False,0,0,False,False,1991,9,9,1,0,False,False,False
59100,8,2,1,999,False,True,False,0,0,False,False,525,4,4,1,0,False,True,False
186200,18,4,1,999,False,True,False,0,0,False,False,1106,3,3,1,0,False,False,False
109700,10,2,1,999,True,False,False,0,0,False,False,3149,4,4,0,0,False,True,False
89000,7,5,1,999,False,True,False,0,0,False,False,1094,4,4,1,0,False,True,False
146050,17,10,1,999,False,True,False,0,0,False,True,2414,14,14,1,0,False,False,False
31500,34,10,2,5,False,True,False,0,0,False,True,247,5,19,1,0,False,False,False
53800,66,10,3,1,False,True,False,0,0,False,True,3105,5,24,1,0,False,False,False
162000,7,3,1,999,False,True,False,1,0,False,False,795,2,2,1,0,True,False,False
83350,13,4,1,999,False,True,False,0,0,False,False,2315,4,4,1,0,False,False,False
145700,14,5,1,999,False,True,False,0,0,False,False,1195,6,6,1,0,False,False,False
131700,17,5,2,0,False,True,False,0,0,False,False,1195,6,12,1,0,False,False,False
30300,8,4,1,999,False,True,False,0,0,False,False,954,3,3,1,0,False,False,False
29000,15,4,2,2,False,True,False,0,0,False,False,376,4,7,1,1,False,False,False
141300,11,25,1,999,False,False,False,0,1,False,False,138,7,7,1,0,False,True,False
141300,13,25,2,0,False,False,False,0,1,False,False,55,7,14,1,0,False,True,False
141300,15,25,3,0,False,False,False,0,1,False,False,74,7,21,1,0,False,True,False
141300,17,25,4,0,False,False,False,0,1,False,False,600,7,28,1,0,False,True,False
230000,34,25,5,34,False,False,False,0,0,False,False,1848,10,10,1,0,False,True,False
144700,41,25,6,10,False,False,False,0,1,False,False,434,4,4,1,0,False,True,False
91000,44,25,7,0,False,False,False,0,0,False,False,68,3,7,1,0,False,True,False
74200,46,25,8,0,False,False,False,0,1,False,False,117,2,9,1,0,False,True,False
160600,55,25,9,28,True,False,False,0,0,False,False,610,5,5,1,0,False,True,False
151100,57,25,10,0,True,False,False,0,0,False,False,610,5,10,1,0,False,True,False
141600,58,25,11,0,True,False,False,0,0,False,False,610,4,14,1,0,False,True,False
127600,73,25,12,40,True,False,False,0,0,False,False,619,5,5,1,1,False,True,False
119000,88,25,13,13,True,False,False,0,0,False,False,656,5,5,1,1,False,True,False
121390,36,6,1,999,False,True,False,0,0,False,False,429,13,13,1,0,False,False,False
32800,4,5,1,999,False,True,False,0,1,False,False,793,1,1,1,1,False,True,False
32800,7,5,2,0,False,True,False,0,1,False,False,793,1,2,1,1,False,True,False
32800,10,5,3,0,False,True,False,0,1,False,False,498,1,3,1,1,False,True,False
32800,13,5,4,0,False,True,False,0,1,False,False,498,1,4,1,1,False,True,False
161900,66,86,1,999,True,False,False,0,0,False,False,1792,2,2,1,0,False,True,False
187600,124,86,2,34,True,False,False,0,0,False,False,1163,5,5,1,0,False,True,False
206400,207,86,3,41,True,False,False,0,0,False,False,3091,4,4,1,0,False,True,False
228348,344,86,4,26,False,True,False,0,0,False,False,4392,8,8,1,1,False,True,False
201100,482,86,5,23,False,True,False,0,0,False,False,1918,5,5,1,0,False,True,False
240000,647,86,6,27,False,True,False,0,0,False,False,2354,5,5,1,0,False,True,False
152750,718,86,7,5,False,True,False,0,0,False,False,1158,9,14,0,1,False,True,False
259800,835,86,8,132,False,False,False,0,0,False,False,892,7,7,1,1,False,True,False
131400,846,86,9,6,False,False,False,0,0,False,False,2586,7,7,0,1,False,True,False
100300,895,86,10,134,True,False,False,0,0,False,False,1873,6,6,1,1,False,True,False
238100,927,86,11,15,True,False,False,0,0,False,False,1116,5,11,1,0,False,True,False
132700,71,8,1,999,True,False,False,0,0,False,False,753,10,10,1,0,False,False,False
109120,96,8,2,5,True,False,False,0,0,False,False,544,9,19,0,0,False,False,False
102390,49,31,1,999,True,False,False,0,0,False,False,2163,7,7,1,0,False,False,False
165800,107,31,2,9,True,False,False,0,0,False,False,1073,9,9,0,0,False,False,False
211100,177,31,3,213,False,False,True,0,0,False,False,1291,9,9,1,1,True,False,False
126400,179,31,4,16,False,False,True,0,0,False,False,1065,5,14,1,0,True,False,False
123800,187,31,5,19,False,False,False,0,0,False,False,89,4,18,1,0,True,False,False
168450,190,31,6,8,False,False,False,0,0,False,False,795,7,25,0,0,True,False,False
88808,216,31,7,128,True,False,False,0,1,False,False,141,5,5,1,0,True,False,False
204308,232,31,8,30,True,False,False,0,0,False,False,433,8,8,1,1,True,False,False
39000,241,31,9,16,False,True,False,0,1,False,False,0,2,10,1,0,True,False,False
110708,18,2,1,999,False,True,False,0,0,False,False,3575,9,9,1,1,False,True,False
128900,24,1,1,999,True,False,False,1,0,False,True,467,7,7,0,0,False,False,False
213300,45,6,1,999,False,True,False,0,0,False,False,2138,16,16,1,0,False,True,False
144700,30,17,1,999,False,True,False,0,0,False,False,4459,5,5,1,0,False,False,False
45400,7,3,1,999,False,True,False,0,0,False,False,994,1,1,1,0,False,False,False
148150,7,2,1,999,False,True,False,0,0,False,False,679,4,4,1,0,False,True,False
388000,4,3,1,999,False,False,False,0,0,False,False,2280,5,5,1,0,False,False,False
268700,13,3,2,39,False,False,False,0,0,False,False,1068,4,4,0,0,False,True,False
88100,28,24,1,999,True,False,False,0,0,False,False,35,3,3,0,0,False,True,False
78200,50,24,2,67,False,True,False,0,0,False,False,496,5,5,1,0,False,True,False
78200,51,24,3,0,False,True,False,0,0,False,False,496,5,10,0,0,False,True,False
133500,68,24,4,184,False,False,False,0,0,False,False,1621,8,8,1,0,False,True,False
100900,79,24,5,38,False,False,False,0,0,False,False,565,4,4,0,0,False,True,False
141200,180,9,1,999,False,False,True,0,0,False,False,601,9,9,1,0,False,False,False
74500,220,9,2,11,False,False,True,0,0,False,False,695,6,15,1,0,False,False,False
104100,237,9,3,29,False,False,False,0,0,False,False,799,9,24,0,0,False,False,False
394300,48,6,1,999,True,False,False,0,0,False,False,1072,6,6,0,1,False,True,False
192000,16,3,1,999,False,True,False,0,0,False,False,774,1,1,1,0,True,False,False
172200,7,4,1,999,False,True,False,0,0,False,False,688,3,3,1,0,False,False,False
51800,11,8,1,999,False,False,False,0,0,False,False,108,3,3,0,0,False,True,False
80550,29,97,1,999,True,False,False,0,0,False,False,654,5,5,0,0,False,False,False
126900,56,97,2,73,False,True,False,0,0,False,True,547,7,7,1,1,False,False,False
136600,96,97,3,13,False,True,False,0,0,False,True,395,7,14,0,0,False,False,False
80950,287,97,4,104,False,False,False,0,1,False,False,314,6,6,1,0,False,False,False
41000,297,97,5,27,False,False,False,0,0,False,False,183,2,8,1,0,False,False,False
52500,311,97,6,36,False,False,False,0,0,False,True,393,3,11,1,1,False,False,False
50500,319,97,7,18,False,False,False,0,1,False,True,86,4,15,1,0,False,False,False
88650,334,97,8,15,True,False,False,0,0,False,True,3123,5,20,1,1,False,False,False
86550,344,97,9,12,True,False,False,1,1,False,True,709,4,24,1,0,False,False,False
113380,35,28,1,999,True,False,False,0,0,False,False,911,7,7,1,0,True,False,False
61700,81,28,2,7,True,False,False,0,0,False,False,2889,4,11,0,0,True,False,False
119400,199,28,3,75,False,True,False,0,0,False,False,1192,6,17,0,0,True,False,False
69300,228,28,4,136,False,False,True,0,0,False,False,2543,3,3,0,0,True,False,False
126700,257,28,5,66,False,False,False,0,0,False,False,600,5,8,0,0,True,False,False
77022,12,3,1,999,True,False,False,0,0,False,False,282,1,1,0,0,False,True,False
61500,24,2,1,999,False,False,True,0,0,False,False,4278,1,1,0,0,False,False,False
94000,24,2,1,999,True,False,False,0,0,False,False,1570,6,6,1,0,False,True,False
57800,34,2,2,28,True,False,False,0,0,False,False,682,1,1,0,0,False,True,False
125600,65,8,1,999,True,False,False,0,0,False,False,3896,9,9,0,0,True,False,False
88150,110,8,2,207,False,False,True,1,0,False,False,2605,4,4,0,0,False,False,False
61400,48,14,1,999,False,True,False,0,0,False,False,2023,4,4,0,0,False,True,False
82000,17,2,1,999,False,True,False,0,0,False,False,580,6,6,0,1,False,True,False
86300,46,9,1,999,False,False,True,1,0,False,False,713,3,3,0,0,False,True,False
64600,8,2,1,999,True,False,False,0,0,False,False,125,4,4,0,0,False,True,False
160000,10,1,1,999,False,True,False,0,0,False,False,2134,1,1,0,0,False,False,False
163450,30,5,1,999,True,False,False,0,0,False,False,990,8,8,0,0,False,True,False
132400,44,5,2,74,False,True,False,0,0,False,False,818,5,5,1,0,False,True,False
176200,97,5,3,17,False,True,False,0,0,False,False,3671,7,7,0,1,False,True,False
133100,100,5,4,121,False,False,False,0,1,False,False,806,3,3,0,0,False,True,False
303356,25,3,1,999,True,False,False,0,0,False,False,1393,7,7,0,0,False,True,False
141900,10,1,1,999,True,False,False,0,0,False,False,2616,5,5,0,0,True,False,False
83400,29,13,1,999,False,True,False,0,0,False,False,306,3,3,1,1,False,True,False
122100,68,13,2,18,False,True,False,0,0,False,False,702,7,7,1,0,False,True,False
203100,126,13,3,20,False,True,False,0,0,False,False,506,7,7,1,0,False,True,False
203750,165,13,4,25,False,False,True,0,0,False,False,534,13,13,0,1,False,True,False
138100,195,13,5,71,False,False,True,0,0,False,False,2181,6,6,0,0,False,True,False
47300,71,46,1,999,True,False,False,0,0,False,False,719,2,2,1,0,False,False,False
47100,90,46,2,58,True,False,False,0,0,False,False,939,2,4,0,0,False,False,False
79900,190,46,3,202,False,False,True,0,1,False,False,1089,2,6,1,0,False,False,False
48100,216,46,4,55,False,False,False,0,0,False,False,418,2,2,1,0,False,False,False
25600,248,46,5,44,True,False,False,0,0,True,False,644,1,1,1,0,False,False,False
61300,259,46,6,43,True,False,False,0,0,True,False,757,3,4,0,1,False,False,False
76900,61,95,1,999,True,False,False,0,0,False,False,3660,3,3,1,0,False,False,False
24500,153,95,2,17,True,False,False,0,0,False,False,2441,1,1,1,1,False,True,False
24500,157,95,3,0,True,False,False,0,0,False,False,2441,1,2,1,1,False,True,False
24500,158,95,4,0,True,False,False,0,0,False,False,2441,1,3,0,1,False,True,False
145290,389,95,5,195,False,False,True,0,0,False,False,1270,2,5,0,1,False,False,False
303700,55,7,1,999,True,False,False,0,0,False,False,3098,6,6,0,0,True,False,False
115000,18,1,1,999,True,False,False,0,0,False,True,606,6,6,0,0,False,True,False
176000,38,185,1,999,True,False,False,0,1,False,False,3387,7,7,1,1,False,True,False
125500,80,185,2,3,True,False,False,0,0,False,False,134,5,12,1,0,False,True,False
106800,162,185,3,2,True,False,False,0,0,False,False,4624,4,16,1,0,False,True,False
204700,192,185,4,3,True,False,False,0,0,False,False,259,4,20,1,0,False,True,False
203200,207,185,5,4,True,False,False,0,0,False,False,936,5,25,1,1,False,True,False
126700,253,185,6,4,True,False,False,0,0,False,True,2283,4,29,1,0,False,True,False
156300,269,185,7,3,True,False,False,0,0,False,False,178,4,33,1,1,False,True,False
125500,312,185,8,2,True,False,False,0,0,False,False,265,5,38,1,0,False,True,False
209200,356,185,9,9,True,False,False,0,1,False,False,570,5,43,1,0,False,True,False
152600,400,185,10,8,True,False,False,0,1,False,False,1603,5,48,1,1,False,True,False
143700,427,185,11,8,True,False,False,0,0,False,False,1619,5,53,1,0,False,True,False
109000,443,185,12,5,True,False,False,0,0,False,False,2161,4,57,1,1,False,True,False
80900,502,185,13,8,True,False,False,0,1,False,False,804,3,60,1,0,False,True,False
97400,527,185,14,0,True,False,False,0,0,False,False,644,3,63,1,0,False,True,False
205300,544,185,15,4,True,False,False,0,0,False,False,488,6,69,1,1,False,True,False
124800,561,185,16,3,True,False,False,0,1,False,False,1376,4,73,1,0,False,True,False
80000,597,185,17,55,False,True,False,0,0,False,True,87,2,2,0,0,False,True,False
105000,609,185,18,169,False,False,False,0,1,False,False,1,1,1,1,0,False,True,False
140000,619,185,19,3,False,False,False,0,1,False,False,787,2,3,1,0,False,True,False
118900,626,185,20,7,False,False,False,0,0,False,False,119,3,6,1,0,False,True,False
149400,641,185,21,4,False,False,False,1,1,False,False,194,5,11,1,0,False,True,False
98100,647,185,22,6,False,False,False,0,0,False,False,346,2,13,1,0,False,True,False
143700,653,185,23,3,False,False,False,0,1,False,False,166,3,16,1,0,False,True,False
87500,659,185,24,4,False,False,False,0,1,False,False,445,2,18,1,1,False,True,False
140000,665,185,25,4,False,False,False,0,1,False,False,89,2,20,1,0,False,True,False
87500,672,185,26,8,False,False,False,0,1,False,False,109,1,21,1,0,False,True,False
143900,707,185,27,45,True,False,False,0,0,False,False,560,4,25,1,0,False,True,False
55300,759,185,28,40,True,False,False,0,1,False,False,0,2,2,1,1,False,True,False
93400,768,185,29,2,True,False,False,0,0,False,False,37,3,5,1,0,False,True,False
120100,780,185,30,3,True,False,False,0,0,False,False,3339,3,8,1,0,False,True,False
90700,797,185,31,13,True,False,False,0,0,False,False,491,4,12,1,0,False,True,False
69700,815,185,32,11,False,True,False,0,1,False,False,1363,4,16,1,0,False,True,False
180732,32,23,1,999,True,False,False,0,0,False,False,661,9,9,0,0,False,False,False
214700,15,1,1,999,True,False,False,1,0,False,False,2275,8,8,0,0,True,False,False
205900,26,18,1,999,True,False,False,0,0,False,False,2930,6,6,1,0,False,True,False
31600,55,18,2,20,True,False,False,0,0,False,False,510,1,1,1,0,True,False,False
47400,67,18,3,9,True,False,False,0,1,False,False,714,1,2,1,1,True,False,False
109300,82,18,4,1,True,False,False,0,0,False,False,441,3,5,1,0,True,False,False
26600,106,18,5,1,True,False,False,0,0,False,False,90,1,6,1,0,True,False,False
167200,126,18,6,16,True,False,False,0,0,False,False,326,7,13,1,0,True,False,False
246600,140,18,7,25,True,False,False,0,0,False,False,831,3,16,0,0,True,False,False
83400,25,106,1,999,True,False,False,0,0,False,False,2852,5,5,1,0,False,True,False
104500,89,106,2,28,True,False,False,0,0,False,False,6086,6,6,1,0,False,False,False
65700,218,106,3,60,False,True,False,0,0,False,False,2807,3,3,1,1,False,True,False
80300,348,106,4,21,False,True,False,0,0,False,False,3361,7,10,1,1,False,True,False
53600,392,106,5,7,False,True,False,0,0,False,False,996,3,13,1,1,False,True,False
20900,485,106,6,42,False,False,True,0,0,False,False,2800,2,2,1,1,False,True,False
172990,522,106,7,47,False,False,True,0,0,False,False,4227,3,3,0,1,False,True,False
193090,549,106,8,126,False,False,False,0,0,False,False,1392,4,4,1,1,False,True,False
126400,569,106,9,24,True,False,False,0,0,False,False,2081,6,6,0,0,False,True,False
152990,36,4,1,999,False,False,True,0,0,False,False,1300,8,8,0,0,False,False,False
314950,46,4,2,69,False,False,False,0,0,False,False,591,2,2,0,0,False,False,False
92400,16,2,1,999,True,False,False,1,0,False,False,3900,5,5,0,0,False,False,False
51300,59,10,1,999,False,False,True,0,0,False,False,383,2,2,0,0,False,False,False
102400,13,25,1,999,False,False,True,0,0,False,False,158,3,3,1,0,False,True,False
102400,18,25,2,41,False,False,False,0,1,False,False,749,2,2,1,0,False,True,False
83600,26,25,3,2,False,False,False,0,0,False,False,994,3,3,1,1,False,True,False
128000,40,25,4,11,False,False,False,1,0,False,False,102,2,2,1,0,False,True,False
115200,51,25,5,20,False,False,False,0,1,False,False,112,2,2,1,0,False,True,False
51200,57,25,6,5,False,False,False,1,1,False,False,118,2,2,1,0,False,True,False
128000,61,25,7,9,False,False,False,0,1,False,False,68,2,2,1,1,False,True,False
51200,67,25,8,7,False,False,False,0,1,False,False,217,2,2,1,1,False,True,False
128000,73,25,9,6,True,False,False,0,1,False,False,140,2,2,1,0,False,True,False
102400,77,25,10,8,True,False,False,0,1,False,False,43,1,1,1,1,False,True,False
102400,83,25,11,16,True,False,False,0,1,False,False,66,2,2,1,0,False,True,False
153600,88,25,12,10,True,False,False,0,1,False,False,501,1,1,1,1,False,True,False
216500,17,3,1,999,False,True,False,0,0,False,False,586,2,2,0,0,False,False,False
66500,9,6,1,999,True,False,False,0,0,False,False,799,2,2,1,0,True,False,False
200100,58,6,2,47,True,False,False,0,0,False,False,346,7,9,0,0,True,False,False
79600,18,6,1,999,True,False,False,0,0,False,False,213,4,4,0,0,False,True,False
78000,48,6,2,100,False,True,False,0,0,False,False,485,3,3,0,1,False,True,False
35000,65,6,3,77,False,False,True,0,1,False,False,1055,1,1,0,0,False,True,False
110400,48,1,1,999,False,True,False,0,0,False,False,2384,7,7,0,1,False,True,False
554000,9,1,1,999,True,False,False,1,0,False,False,2083,6,6,0,0,False,True,False
109700,22,2,1,999,True,False,False,0,0,False,False,988,4,4,1,0,True,False,False
102900,56,2,2,56,False,True,False,0,0,False,False,1408,6,6,0,0,True,False,False
429750,121,75,1,999,True,False,False,0,0,False,False,3206,25,25,1,1,True,False,False
666890,259,75,2,39,True,False,False,0,0,False,False,2039,18,18,1,0,False,True,False
811400,328,75,3,18,True,False,False,0,0,False,False,3006,28,28,1,0,True,False,False
420500,377,75,4,14,True,False,False,0,0,False,False,1237,19,19,1,0,False,True,False
925500,449,75,5,16,False,True,False,0,0,False,False,978,45,45,1,0,True,False,False
339300,518,75,6,18,False,True,False,0,0,False,False,1521,17,17,1,0,True,False,False
541590,570,75,7,23,False,True,False,0,0,False,False,1309,19,19,1,0,False,True,False
238800,615,75,8,46,False,False,True,0,0,False,False,1071,11,11,0,0,False,True,False
610700,621,75,9,105,False,False,False,0,0,False,False,1314,23,23,1,0,False,True,False
477100,648,75,10,12,False,False,False,0,0,False,False,1554,22,22,1,0,False,True,False
125900,661,75,11,13,False,False,False,0,0,False,False,312,5,5,1,1,False,True,False
275200,683,75,12,17,False,False,False,0,1,False,False,102,14,14,1,0,False,True,False
342600,709,75,13,41,True,False,False,0,0,False,False,931,15,15,1,0,False,True,False
206100,720,75,14,6,True,False,False,0,0,False,False,783,8,23,1,0,False,True,False
67800,725,75,15,0,True,False,False,0,0,False,False,203,2,25,1,0,False,True,False
476538,763,75,16,31,True,False,False,0,0,False,False,1529,24,24,1,1,False,True,False
106500,24,2,1,999,True,False,False,0,0,False,False,1045,3,3,0,0,False,False,False
118700,13,19,1,999,False,True,False,0,0,False,False,485,5,5,0,0,False,True,False
52200,45,19,2,143,False,False,False,0,0,False,False,330,3,3,1,0,False,True,False
97550,55,19,3,39,False,False,False,1,0,False,False,1245,6,9,1,0,False,True,False
76150,63,19,4,2,False,False,False,0,0,False,False,1012,4,4,1,0,False,True,False
74700,70,19,5,3,False,False,False,0,1,False,False,1888,2,2,1,0,False,True,False
74700,77,19,6,7,False,False,False,0,1,False,False,1,2,2,1,0,False,True,False
49800,82,19,7,14,False,False,False,0,1,False,False,80,2,2,1,0,False,True,False
